transaction_type,amount,starting_balance,ending_balance,destination_account,is_fraudulent
PAYMENT,8896.685289579626,59848.746783083334,68745.43207266295,,0
PAYMENT,7050.2183051635475,55796.60083741423,62846.81914257778,,0
DEBIT,3692.203223348847,25681.24364048197,21989.040417133125,,0
CASH_IN,5054.626759702877,45083.61746577885,50138.24422548173,,0
PAYMENT,4905.258594911128,36322.79593307127,41228.0545279824,,0
PAYMENT,1835.6464733077455,13489.757820305807,15325.404293613552,,0
CASH_OUT,3119.2021670312934,71140.86838330732,68021.66621627602,6120215,0
PAYMENT,3878.4781860402795,36083.40107215449,39961.87925819477,,0
PAYMENT,927.558994288127,73918.83814870614,74846.39714299428,,0
CASH_OUT,5094.9869365032855,67634.92801520025,62539.94107869696,1272635,0
DEBIT,4501.856310693918,61134.35953266838,56632.50322197446,,0
PAYMENT,1654.2121973768517,62257.68143526367,63911.893632640524,,0
CASH_OUT,5808.425730554664,37693.72235852585,31885.296627971184,1382885,0
CASH_IN,6431.7454893819195,87157.00302581329,93588.74851519521,,0
DEBIT,5454.068957729778,50862.50861906098,45408.4396613312,,0
CASH_IN,4351.863649582059,56038.63370237408,60390.49735195614,,0
CASH_IN,6182.88430350371,37018.47332866722,43201.357632170926,,0
CASH_OUT,6360.440720953382,31376.6947844608,25016.25406350742,8997805,0
PAYMENT,5614.807139439376,59545.92017618846,65160.72731562784,,1
CASH_OUT,3350.7754991304782,54350.26991877571,50999.494419645234,3743439,1
CASH_OUT,5553.201531022361,34212.95268194845,28659.75115092609,1617178,0
CASH_OUT,7390.9613016509575,21231.465624491917,13840.50432284096,3080350,0
CASH_OUT,3806.7418827765396,24601.538253449056,20794.796370672517,1888673,0
DEBIT,9195.878678264862,73922.67434182214,64726.795663557285,,0
PAYMENT,3948.738132029231,37734.92370699857,41683.6618390278,,0
CASH_IN,5064.814026680272,43221.829086483325,48286.6431131636,,0
CASH_IN,3655.0288079873276,79006.80517518125,82661.83398316857,,0
PAYMENT,5446.541671840521,27556.988770271706,33003.53044211223,,1
CASH_IN,1515.5566147294498,35460.10348565887,36975.66010038832,,0
PAYMENT,3907.9164023665576,34624.66342878614,38532.579831152696,,0
CASH_IN,2815.7575993028654,82361.36962332079,85177.12722262365,,0
CASH_OUT,5270.676695784582,89867.67001164827,84596.99331586368,2885303,0
CASH_IN,6988.894751017815,65031.264508043416,72020.15925906123,,0
PAYMENT,6292.012374229103,65667.6944830848,71959.7068573139,,0
PAYMENT,256.6812782822153,38392.899942945376,38649.58122122759,,0
PAYMENT,9084.13930585576,88946.56973808566,98030.70904394142,,0
PAYMENT,5590.559881241737,55353.92508717324,60944.484968414974,,0
PAYMENT,3447.0017190139997,67062.2052889948,70509.2070080088,,0
DEBIT,5314.255837981882,47889.50122458092,42575.24538659904,,1
DEBIT,5352.379645005385,44639.34825344779,39286.9686084424,,0
CASH_IN,3666.3025660968724,83260.84519192234,86927.14775801921,,0
PAYMENT,5395.833334684151,60794.47359476614,66190.3069294503,,0
CASH_IN,3785.0554247593855,79027.50922140764,82812.56464616703,,0
PAYMENT,4191.276014619954,55106.56343490089,59297.83944952085,,0
PAYMENT,3627.441728489831,33032.66927153819,36660.11100002802,,0
DEBIT,2134.6574205206944,38333.141342430245,36198.48392190955,,0
DEBIT,5291.672940430768,52059.30484929221,46767.63190886144,,0
CASH_OUT,6170.598873032676,37469.99567913347,31299.396806100794,9829248,0
DEBIT,6029.767192152744,27850.771827446188,21821.004635293444,,0
CASH_OUT,6639.850505270469,74028.34063574049,67388.49013047002,7314335,0
CASH_OUT,5648.6804200297365,39102.59858352976,33453.91816350003,5870437,0
CASH_OUT,3934.5490035661933,52763.854955826406,48829.30595226021,7632170,0
CASH_OUT,6679.327728862378,55922.67179771209,49243.344068849714,5722476,0
CASH_OUT,2284.96492031613,38236.93749358862,35951.97257327249,3196188,0
CASH_IN,3198.6572349750395,79015.98932617478,82214.64656114981,,0
DEBIT,3071.5998571535106,27657.164775907742,24585.564918754233,,0
CASH_OUT,7160.112118278621,55232.50527161542,48072.393153336794,9670988,0
PAYMENT,6885.577028280151,54922.354127531675,61807.93115581183,,0
DEBIT,5974.61047408999,48914.90794271704,42940.29746862705,,0
DEBIT,7143.859730423595,24061.747734560347,16917.888004136752,,0
CASH_OUT,3241.4344351760237,67416.35103726928,64174.91660209326,1749969,0
CASH_IN,5697.190239721961,64870.21340669193,70567.40364641389,,0
CASH_OUT,4749.651143233672,36488.62942817567,31738.978284942,5469728,0
CASH_IN,6693.764207769827,64149.74414410724,70843.50835187707,,0
PAYMENT,4769.551534895605,57498.15372601552,62267.70526091112,,0
DEBIT,4230.114223179838,24387.757092777832,20157.642869597996,,0
PAYMENT,6081.81703712198,32921.42170857285,39003.238745694835,,0
CASH_IN,6752.338334382466,72765.62889779158,79517.96723217405,,0
CASH_IN,3663.3096103063967,56188.32370284101,59851.6333131474,,0
PAYMENT,4877.848657295248,38713.941083787475,43591.78974108272,,0
CASH_IN,2883.1187327166945,32830.48217654716,35713.60090926385,,0
PAYMENT,3.8779650141214006,39692.12403769158,39696.0020027057,,0
DEBIT,5400.919262827458,41110.409402445905,35709.49013961844,,0
PAYMENT,6217.810712509264,33080.73934741497,39298.55005992424,,0
DEBIT,5524.133618173451,15164.717752333956,9640.584134160505,,0
PAYMENT,1100.8765644912655,72800.26572801571,73901.14229250698,,0
CASH_IN,4298.301139847051,69412.67345222886,73710.97459207592,,0
PAYMENT,563.3044798978372,24534.89096386281,25098.195443760647,,0
CASH_IN,7739.40221530837,52726.22591127335,60465.62812658172,,0
PAYMENT,2827.890835763828,31955.235945704666,34783.12678146849,,0
PAYMENT,7510.807218919793,44768.6555354693,52279.46275438909,,0
CASH_OUT,6891.739287368291,43104.66840252687,36212.92911515858,2576555,1
CASH_IN,3198.8192949278764,41443.31568564255,44642.13498057042,,0
CASH_OUT,2734.43009746451,90058.94168152573,87324.51158406121,2889572,0
CASH_IN,5700.740432772676,41193.48630647619,46894.226739248865,,0
CASH_OUT,3311.3519256338577,33834.72349866151,30523.37157302765,2231002,0
DEBIT,5204.969284316415,34748.371410059044,29543.40212574263,,0
PAYMENT,4034.3448183861633,70875.5391280351,74909.88394642127,,0
CASH_IN,1437.6831710687334,16957.9533661413,18395.636537210034,,0
CASH_IN,539.0639617510824,34747.5416712896,35286.60563304068,,0
PAYMENT,5453.368496989195,78936.45680223068,84389.82529921987,,0
CASH_IN,3876.8845073387492,54879.72375995293,58756.60826729168,,0
CASH_IN,3893.8203661717353,53838.44010072226,57732.260466894,,0
CASH_OUT,6391.727678187571,92642.92920287403,86251.20152468646,9960239,0
CASH_IN,7346.88455326489,54926.95905896997,62273.843612234865,,0
DEBIT,4454.910557276382,35836.27677280835,31381.36621553197,,0
DEBIT,4318.802586180277,44358.458862473024,40039.65627629275,,0
PAYMENT,6000.286066227767,27291.353819388627,33291.639885616394,,0
CASH_IN,2286.1288606008493,75118.74080031394,77404.86966091479,,0
PAYMENT,5446.306109495394,61491.2343507343,66937.54046022969,,0
DEBIT,6103.771943644308,72488.28299941777,66384.51105577347,,0
CASH_IN,6360.460416835258,74259.67857098741,80620.13898782266,,0
CASH_IN,1126.4945949950702,41715.784381449346,42842.27897644442,,0
PAYMENT,3477.2894603821187,31104.942959822205,34582.232420204324,,0
DEBIT,3243.4734943530666,48965.737773839086,45722.26427948602,,0
CASH_IN,5199.773908818426,32544.778584229236,37744.55249304766,,0
PAYMENT,5961.489159535968,53299.137508180494,59260.62666771646,,0
DEBIT,7993.420814891962,72641.93761669379,64648.51680180182,,0
PAYMENT,4010.069039263854,46637.207079016654,50647.27611828051,,0
CASH_OUT,4004.8550033815723,52999.90179815478,48995.04679477321,9339783,0
CASH_IN,7299.344037757493,48123.08767553267,55422.43171329016,,0
CASH_OUT,5593.15387706061,66054.55144875395,60461.397571693335,3517755,0
DEBIT,7535.303022375947,36644.3521142342,29109.04909185825,,0
CASH_OUT,5577.456006019673,6071.074767138016,493.6187611183432,2688917,0
CASH_OUT,2685.7667625734584,59417.37718750762,56731.61042493416,8729610,0
DEBIT,2333.7432904443867,69756.68842615988,67422.94513571549,,0
PAYMENT,1896.975501882142,58927.48489517071,60824.460397052855,,0
CASH_OUT,6324.103669516946,37195.39009063972,30871.28642112277,9660454,0
PAYMENT,7377.193646174016,27299.75803627862,34676.951682452636,,0
CASH_OUT,8698.724282772762,59889.95063560643,51191.22635283367,7920455,0
PAYMENT,6686.21066464648,52829.579058693475,59515.789723339956,,0
DEBIT,7325.677155069972,47484.147446833405,40158.470291763435,,0
CASH_OUT,3839.9673346926306,86449.26685987582,82609.29952518319,8998631,0
DEBIT,2687.1683665122864,31063.998116373365,28376.829749861077,,0
CASH_OUT,6700.158664835107,85500.74042254931,78800.5817577142,8839094,0
DEBIT,5835.361504478801,50635.6780974128,44800.316592933996,,0
DEBIT,5214.888748681785,13288.590462582506,8073.701713900721,,0
CASH_OUT,5774.74296126598,46415.94691361718,40641.20395235121,2055433,0
CASH_OUT,5646.370964916412,69189.92153198882,63543.55056707241,2900611,0
CASH_OUT,7567.6337197071225,42698.899343900586,35131.26562419346,6300966,0
CASH_IN,7589.971169633912,20504.4291752321,28094.40034486601,,1
PAYMENT,6088.440704680694,46709.7093640766,52798.1500687573,,0
CASH_IN,6691.605745125857,32856.55252216589,39548.15826729174,,1
CASH_IN,6028.1251048495515,59836.288021759254,65864.41312660881,,0
DEBIT,4077.6605359307623,65467.99632135223,61390.33578542146,,0
CASH_OUT,6513.12934982628,28874.591845037874,22361.462495211592,3136232,0
PAYMENT,2211.0098622814767,35883.91889768701,38094.92875996848,,0
DEBIT,7107.7831045917665,65132.849302138755,58025.066197546985,,0
CASH_IN,2610.95412046793,32823.11443402081,35434.06855448874,,0
CASH_OUT,5571.606573589466,28356.837283440098,22785.23070985063,8405920,0
DEBIT,3309.692083147682,26426.177364074905,23116.485280927223,,0
CASH_OUT,6106.777966148853,57040.772259162404,50933.99429301355,4969306,0
DEBIT,4932.1495481441825,56183.154390349286,51251.004842205104,,0
CASH_OUT,1810.488083673335,36319.07939241917,34508.59130874583,7552641,0
CASH_IN,5841.399262036957,50101.70792256468,55943.10718460164,,0
PAYMENT,3844.158446334579,80542.64768310261,84386.80612943719,,0
CASH_IN,6762.293441626738,30518.796861635565,37281.0903032623,,0
PAYMENT,5002.651377468815,10965.147819791011,15967.799197259825,,0
CASH_OUT,5790.841970776077,59101.51151440741,53310.66954363133,4968024,0
DEBIT,3084.862089969576,47791.97672196823,44707.11463199866,,0
CASH_IN,3821.3355371452762,35799.49826369797,39620.83380084325,,0
PAYMENT,4082.722727797831,63041.60474709816,67124.32747489598,,0
CASH_IN,6713.404960485112,66784.5028933758,73497.90785386092,,0
PAYMENT,8354.754175610979,5834.439602398146,14189.193778009125,,0
CASH_IN,3389.6564965142475,36948.04181337023,40337.69830988448,,0
PAYMENT,7153.69628931536,96350.32462393711,103504.02091325246,,0
PAYMENT,660.6451645485959,61668.09831596382,62328.743480512414,,1
CASH_OUT,2611.6211978154215,63522.072765943,60910.45156812757,2976942,0
PAYMENT,3082.4430876264505,73457.88557262957,76540.32866025603,,0
CASH_OUT,2294.9826211185555,50341.37650399452,48046.393882875964,8375770,0
PAYMENT,1832.8232204248402,65933.6832018324,67766.50642225724,,0
DEBIT,5825.997824275595,64361.24087674405,58535.24305246845,,0
DEBIT,4571.864604544277,60780.82993505518,56208.9653305109,,0
DEBIT,5758.810795210219,43559.76058765191,37800.94979244169,,0
PAYMENT,6380.945372243026,53441.178447325176,59822.1238195682,,0
CASH_OUT,5531.233986345067,38232.76871386444,32701.53472751937,3155000,0
CASH_OUT,6315.526352300747,50256.2860913299,43940.759739029156,8983500,0
PAYMENT,4860.935427515461,26630.18215801466,31491.117585530123,,0
DEBIT,2626.0132233885106,34187.52017454095,31561.50695115244,,0
DEBIT,7115.628361641592,44353.75916150141,37238.13079985982,,0
CASH_OUT,3821.775734437746,31125.891371398477,27304.11563696073,4989186,0
DEBIT,3128.807402475148,39899.65458509647,36770.84718262132,,0
CASH_IN,4644.164248391204,46721.48046488968,51365.64471328088,,0
CASH_OUT,3174.378161406974,58045.24689328755,54870.868731880575,6297049,0
DEBIT,4165.139236021136,68985.14603705818,64820.006801037045,,0
CASH_OUT,5688.1078431269325,40724.31257243784,35036.204729310906,6726318,0
CASH_IN,5696.683478492254,76702.09234537248,82398.77582386474,,0
CASH_OUT,3204.339867148741,68772.22157250986,65567.88170536113,8694760,0
CASH_OUT,4024.589254102511,60081.876638878835,56057.287384776326,9968051,0
CASH_OUT,7148.666009540488,53072.982585932376,45924.31657639189,7845271,0
CASH_OUT,5992.800235467882,56382.41683737082,50389.61660190294,4587719,0
CASH_IN,9150.130078697082,73741.02301332763,82891.15309202472,,0
PAYMENT,7360.256347483055,74471.59319518547,81831.84954266853,,1
CASH_OUT,7288.586137119878,76698.93456767287,69410.34843055299,8914973,0
CASH_OUT,2224.2628990883964,50826.53663754006,48602.273738451666,4301504,0
DEBIT,6527.720703266845,61099.34329997226,54571.62259670541,,0
CASH_OUT,4893.786396606179,76870.93013244102,71977.14373583483,4055029,0
DEBIT,3898.036392923501,37525.67930167215,33627.64290874865,,0
PAYMENT,5336.030681065057,43631.66292563392,48967.69360669898,,0
CASH_IN,6890.423069222967,50320.73326026957,57211.156329492536,,0
CASH_IN,6001.663182008423,67991.97475958813,73993.63794159656,,0
PAYMENT,3243.0523973158797,68303.44301437246,71546.49541168835,,0
CASH_IN,6484.917827185241,45382.717776041296,51867.63560322654,,0
PAYMENT,3724.824915848072,19827.810912405803,23552.635828253875,,0
PAYMENT,5433.366237928572,54923.67888591935,60357.04512384792,,0
PAYMENT,4393.299865045731,31633.677253431975,36026.977118477706,,0
CASH_IN,4562.267496528749,20201.27590719555,24763.5434037243,,0
DEBIT,6532.485950081019,24722.568785325668,18190.082835244648,,0
PAYMENT,2919.612560368204,56527.62015691121,59447.23271727941,,0
CASH_OUT,8890.390148553866,77220.74721865614,68330.35707010227,2895781,0
CASH_IN,1357.8278614110072,50777.890324724875,52135.718186135884,,0
PAYMENT,3804.6646334902857,54227.613092919295,58032.27772640958,,0
PAYMENT,5740.423779883482,73657.8987775585,79398.32255744198,,0
CASH_OUT,6168.6283328706195,19110.901818328915,12942.273485458296,4848795,0
DEBIT,4799.04855885659,60403.528432005434,55604.47987314884,,0
DEBIT,4885.218593996915,49768.20431362357,44882.98571962666,,0
DEBIT,5821.100170655233,61321.149176641346,55500.04900598611,,0
PAYMENT,4537.861045084639,40330.32183192368,44868.182877008316,,0
PAYMENT,7786.362515869812,33641.254191470354,41427.61670734017,,0
PAYMENT,6678.698228463205,52810.178085712105,59488.87631417531,,0
CASH_IN,6745.648702011269,82983.82646668924,89729.4751687005,,0
CASH_OUT,3067.686553259166,67218.20209082926,64150.51553757009,3105999,0
PAYMENT,4841.223151188594,39846.14459639817,44687.36774758676,,0
CASH_OUT,4399.068102558593,23180.559280374404,18781.491177815813,1172381,0
CASH_OUT,2988.7972486210683,16358.654326044292,13369.857077423225,5471106,0
DEBIT,5720.328367891534,76321.98903700963,70601.6606691181,,0
CASH_IN,3924.708484440367,30898.35423728345,34823.062721723814,,0
PAYMENT,6310.807659700474,43489.73174010127,49800.539399801746,,0
DEBIT,2859.6168742113364,76424.22252155152,73564.60564734018,,0
DEBIT,8438.081225683642,17721.970890420165,9283.889664736524,,0
PAYMENT,3207.3346828158765,79845.29018950117,83052.62487231706,,0
CASH_OUT,5438.604674400872,44927.19092214996,39488.58624774909,3776502,0
DEBIT,6583.718620776135,27028.333695225225,20444.615074449088,,0
CASH_OUT,3858.7191395997743,45052.981457021735,41194.26231742196,8547604,0
CASH_IN,6704.937286865901,35548.064371970446,42253.00165883635,,0
CASH_OUT,2541.6328043991675,58816.39597811431,56274.763173715146,3746554,0
CASH_IN,7904.235398365121,37037.351322244445,44941.586720609565,,0
CASH_OUT,5028.298529931517,11767.155781619142,6738.857251687625,6895245,0
DEBIT,3807.1771840622405,45588.74931182021,41781.57212775797,,0
DEBIT,4401.636455145131,22869.09895426922,18467.46249912409,,0
CASH_IN,6617.838538785439,54086.39767976639,60704.23621855183,,1
PAYMENT,3831.0894162991235,26257.393354333515,30088.48277063264,,0
CASH_IN,3501.2846211544447,40239.74393655828,43741.02855771273,,0
CASH_IN,4556.926804832524,53651.756084286724,58208.68288911925,,0
CASH_OUT,2646.0757744600637,45750.82549931461,43104.74972485455,5439528,0
CASH_OUT,8641.087815883631,55008.6056600209,46367.51784413727,9944441,0
CASH_IN,3867.2108175705534,63605.74331435514,67472.9541319257,,0
DEBIT,6663.233572360807,26841.326005373878,20178.092433013073,,0
CASH_OUT,5418.9401672955455,48712.04918750584,43293.1090202103,2845712,0
PAYMENT,3030.931899036064,0.0,3030.931899036064,,0
CASH_OUT,4988.090581574541,54946.66603365048,49958.57545207594,2077247,0
CASH_OUT,6568.005558621496,43983.71739250315,37415.71183388166,8099091,0
PAYMENT,4623.477329827387,30331.004730440574,34954.48206026796,,0
CASH_IN,7386.225891702055,56314.38844593048,63700.614337632534,,0
PAYMENT,7043.0307855637275,73453.95154370135,80496.98232926507,,0
CASH_IN,6837.829709316658,40479.645048021135,47317.4747573378,,0
CASH_IN,4080.686455454006,31103.710195165597,35184.3966506196,,0
CASH_IN,2840.315104437026,53300.505248774236,56140.82035321126,,1
PAYMENT,3772.824789274411,23287.866667072787,27060.6914563472,,0
CASH_IN,5392.4818813334405,36792.37258928922,42184.85447062266,,0
DEBIT,6091.573427064711,74448.04323301004,68356.46980594534,,0
PAYMENT,656.8571904791052,51243.58459624575,51900.441786724856,,0
DEBIT,4983.773596776499,12410.660721076674,7426.887124300175,,0
CASH_IN,5316.178450646369,14060.167054411977,19376.345505058347,,0
CASH_OUT,4444.911487368897,53241.713852935514,48796.80236556662,6110584,0
CASH_IN,7582.547678031758,67247.81151835376,74830.35919638551,,0
DEBIT,5843.560148501741,17647.570827476997,11804.010678975255,,0
DEBIT,7620.383816161794,58994.252149930166,51373.86833376837,,0
PAYMENT,4568.078959299535,76606.87014979438,81174.94910909393,,0
CASH_OUT,6874.95498501385,87757.17975917278,80882.22477415894,1413647,0
PAYMENT,8270.132789055038,56624.45519719752,64894.58798625256,,0
DEBIT,7623.386898545323,60136.05189104949,52512.664992504164,,0
CASH_IN,2815.7168131425337,7336.311447437118,10152.028260579651,,0
CASH_OUT,4492.647844915238,91995.05095991978,87502.40311500455,7008989,0
CASH_IN,4309.670589100408,38490.19573807757,42799.86632717798,,0
CASH_IN,5978.509070152655,31330.576831499173,37309.08590165183,,0
CASH_OUT,6372.707110029066,44895.87731120751,38523.170201178444,8332513,0
PAYMENT,3322.2146519485277,80233.46828370861,83555.68293565714,,0
CASH_IN,5135.677027833875,94160.92095087096,99296.59797870484,,0
DEBIT,960.1453356877273,52508.17358951689,51548.028253829165,,0
CASH_IN,7883.89001160378,69961.6834520731,77845.57346367689,,0
CASH_OUT,3975.2515186466126,50864.08097371008,46888.82945506347,1927590,0
CASH_OUT,5111.727879688994,29244.09053963632,24132.362659947325,8958213,0
